algorithm,dataset,budget,trial,best_accuracy,best_fitness,n_queries,elapsed_s,is_real_data
ORC-Tabu,cifar10,50,35,80.0663,19.9337,50,0.001,False
ORC-Tabu,cifar10,50,26,75.0473,24.9527,50,0.001,False
ORC-Tabu,cifar10,50,5,69.9851,30.0149,50,0.001,False
ORC-Tabu,cifar10,50,60,64.969,35.031,50,0.001,False
ORC-Tabu,cifar10,50,37,65.0196,34.9804,50,0.001,False
ORC-Tabu,cifar10,50,24,75.004,24.996,50,0.001,False
ORC-Tabu,cifar10,50,73,70.0627,29.9373,50,0.005,False
ORC-Tabu,cifar10,50,59,75.0112,24.9888,50,0.001,False
ORC-Tabu,cifar10,50,36,70.0435,29.9565,50,0.001,False
Random,cifar10,100,14,70.1027,29.8973,100,0.001,False
ORC-Tabu,cifar10,50,27,75.0088,24.9912,50,0.001,False
ORC-Tabu,cifar10,50,29,64.9938,35.0062,50,0.001,False
ORC-Tabu,cifar10,50,33,70.0731,29.9269,50,0.001,False
ORC-Tabu,cifar10,50,3,69.9912,30.0088,50,0.015,False
ORC-Tabu,cifar10,50,41,69.9584,30.0416,50,0.001,False
ORC-Tabu,cifar10,50,49,69.9166,30.0834,50,0.007,False
ORC-Tabu,cifar10,50,46,69.9829,30.0171,50,0.001,False
ORC-Tabu,cifar10,50,68,65.0287,34.9713,50,0.001,False
ORC-Tabu,cifar10,50,23,65.0478,34.9522,50,0.001,False
ORC-Tabu,cifar10,50,31,69.9497,30.0503,50,0.007,False
ORC-Tabu,cifar10,50,40,65.0959,34.9041,50,0.001,False
ORC-Tabu,cifar10,50,72,65.0807,34.9193,50,0.001,False
ORC-Tabu,cifar10,50,50,65.0251,34.9749,50,0.001,False
ORC-Tabu,cifar10,50,94,64.9583,35.0417,50,0.004,False
ORC-Tabu,cifar10,50,55,70.0672,29.9328,50,0.001,False
ORC-Tabu,cifar10,50,39,75.0069,24.9931,50,0.001,False
ORC-Tabu,cifar10,50,80,70.0111,29.9889,50,0.001,False
ORC-Tabu,cifar10,50,52,74.9734,25.0266,50,0.001,False
Random,cifar10,100,33,65.0236,34.9764,100,0.001,False
ORC-Tabu,cifar10,50,54,74.9734,25.0266,50,0.001,False
ORC-Tabu,cifar10,50,57,64.9719,35.0281,50,0.001,False
ORC-Tabu,cifar10,50,56,74.9658,25.0342,50,0.008,False
Random,cifar10,100,38,74.9734,25.0266,99,0.001,False
ORC-Tabu,cifar10,50,58,80.0663,19.9337,50,0.001,False
ORC-Tabu,cifar10,50,84,74.9658,25.0342,50,0.01,False
ORC-Tabu,cifar10,50,78,65.0287,34.9713,50,0.0,False
Random,cifar10,100,0,65.1316,34.8684,99,0.04,False
ORC-Tabu,cifar10,50,81,64.9679,35.0321,50,0.001,False
ORC-Tabu,cifar10,50,66,65.0934,34.9066,50,0.001,False
ORC-Tabu,cifar10,50,92,98.9577,1.0423,50,0.001,False
Random,cifar10,100,21,69.9234,30.0766,99,0.005,False
Random,cifar10,100,23,69.9793,30.0207,99,0.002,False
ORC-Tabu,cifar10,50,64,65.0544,34.9456,50,0.001,False
Random,cifar10,100,22,70.0253,29.9747,99,0.004,False
ORC-Tabu,cifar10,50,93,64.9649,35.0351,50,0.005,False
Random,cifar10,100,25,70.019,29.981,100,0.001,False
Random,cifar10,100,26,69.9418,30.0582,99,0.001,False
Random,cifar10,50,98,69.9578,30.0422,50,0.009,False
ORC-Tabu,cifar10,50,75,75.1008,24.8992,50,0.009,False
ORC-Tabu,cifar10,50,70,65.1021,34.8979,50,0.001,False
ORC-Tabu,cifar10,50,65,65.0435,34.9565,50,0.001,False
ORC-Tabu,cifar10,50,91,69.8902,30.1098,50,0.001,False
ORC-Tabu,cifar10,50,71,74.9734,25.0266,50,0.012,False
ORC-Tabu,cifar10,50,69,70.0435,29.9565,50,0.012,False
ORC-Tabu,cifar10,50,74,64.936,35.064,50,0.001,False
Random,cifar10,100,1,69.9166,30.0834,100,0.008,False
ORC-Tabu,cifar10,50,76,70.1549,29.8451,50,0.01,False
ORC-Tabu,cifar10,50,82,69.9413,30.0587,50,0.001,False
ORC-Tabu,cifar10,50,86,69.9227,30.0773,50,0.001,False
ORC-Tabu,cifar10,50,97,65.0524,34.9476,50,0.001,False
ORC-Tabu,cifar10,50,79,65.0692,34.9308,50,0.001,False
Random,cifar10,100,15,65.018,34.982,98,0.008,False
Random,cifar10,100,9,70.025,29.975,100,0.001,False
ORC-Tabu,cifar10,50,85,74.9954,25.0046,50,0.001,False
Random,cifar10,100,7,70.0697,29.9303,100,0.011,False
Random,cifar10,100,19,65.0885,34.9115,100,0.001,False
Random,cifar10,100,20,69.9954,30.0046,99,0.001,False
Random,cifar10,100,8,70.0345,29.9655,100,0.009,False
Random,cifar10,100,72,70.0615,29.9385,100,0.001,False
Random,cifar10,100,18,70.0933,29.9067,100,0.001,False
Random,cifar10,100,43,70.0104,29.9896,100,0.001,False
Random,cifar10,100,42,69.9793,30.0207,100,0.001,False
Random,cifar10,100,16,70.0089,29.9911,99,0.001,False
Random,cifar10,100,2,69.9925,30.0075,99,0.001,False
ORC-Tabu,cifar10,50,89,65.035,34.965,50,0.015,False
ORC-Tabu,cifar10,50,87,64.9804,35.0196,50,0.015,False
Random,cifar10,100,68,70.1049,29.8951,100,0.002,False
Random,cifar10,100,17,70.0458,29.9542,100,0.001,False
ORC-Tabu,cifar10,50,95,65.0308,34.9692,50,0.013,False
ORC-Tabu,cifar10,50,83,70.0247,29.9753,50,0.054,False
ORC-Tabu,cifar10,50,96,69.9363,30.0637,50,0.001,False
ORC-Tabu,cifar10,50,98,70.0804,29.9196,50,0.001,False
Random,cifar10,100,11,69.9582,30.0418,100,0.001,False
Random,cifar10,100,27,80.0663,19.9337,100,0.043,False
Random,cifar10,100,24,74.9734,25.0266,100,0.007,False
ORC-Tabu,cifar10,50,88,74.9451,25.0549,50,0.001,False
Random,cifar10,100,3,65.0685,34.9315,100,0.043,False
Random,cifar10,100,28,65.0795,34.9205,100,0.001,False
Random,cifar10,100,35,70.0431,29.9569,100,0.009,False
Random,cifar10,100,10,70.0687,29.9313,98,0.001,False
Random,cifar10,100,5,70.0146,29.9854,100,0.008,False
Random,cifar10,100,13,74.9935,25.0065,100,0.001,False
ORC-Tabu,cifar10,50,99,65.0078,34.9922,50,0.001,False
Random,cifar10,100,4,70.033,29.967,100,0.001,False
Random,cifar10,100,63,70.025,29.975,99,0.001,False
Random,cifar10,100,49,65.0478,34.9522,100,0.001,False
Random,cifar10,100,12,70.0687,29.9313,100,0.008,False
Random,cifar10,100,41,65.1548,34.8452,100,0.008,False
Random,cifar10,100,76,70.0505,29.9495,100,0.001,False
Random,cifar10,100,31,69.9918,30.0082,100,0.009,False
RE,cifar10,100,8,75.082,24.918,100,0.005,False
Random,cifar10,100,81,70.0156,29.9844,100,0.007,False
Random,cifar10,100,79,70.1049,29.8951,99,0.005,False
Random,cifar10,100,37,70.1576,29.8424,100,0.001,False
Random,cifar10,100,30,74.9839,25.0161,100,0.01,False
Random,cifar10,100,44,70.0004,29.9996,100,0.012,False
Random,cifar10,100,29,65.086,34.914,100,0.001,False
Random,cifar10,100,55,75.0473,24.9527,100,0.001,False
Random,cifar10,100,36,70.0606,29.9394,100,0.001,False
Random,cifar10,100,57,69.9829,30.0171,100,0.005,False
Random,cifar10,100,32,70.0431,29.9569,100,0.001,False
Random,cifar10,100,34,65.0424,34.9576,100,0.001,False
Random,cifar10,100,82,69.995,30.005,100,0.008,False
Random,cifar10,100,61,69.9812,30.0188,100,0.001,False
Random,cifar10,100,85,70.0269,29.9731,100,0.005,False
Random,cifar10,100,66,70.0093,29.9907,100,0.001,False
Random,cifar10,100,46,80.0663,19.9337,100,0.001,False
Random,cifar10,100,50,70.0758,29.9242,100,0.001,False
Random,cifar10,100,74,74.9658,25.0342,100,0.001,False
Random,cifar10,100,40,70.0731,29.9269,98,0.013,False
Random,cifar10,100,60,69.9454,30.0546,100,0.008,False
Random,cifar10,100,84,75.1008,24.8992,100,0.001,False
Random,cifar10,100,47,75.0015,24.9985,99,0.001,False
Random,cifar10,100,45,70.0247,29.9753,100,0.001,False
RE,cifar10,100,10,75.0473,24.9527,100,0.044,False
RE,cifar10,100,2,75.0069,24.9931,100,0.041,False
RE,cifar10,100,16,76.0475,23.9525,100,0.044,False
Random,cifar10,100,80,69.9559,30.0441,99,0.001,False
Random,cifar10,100,87,69.9788,30.0212,99,0.001,False
Random,cifar10,100,39,70.1049,29.8951,100,0.001,False
RE,cifar10,100,11,80.0663,19.9337,100,0.008,False
Random,cifar10,100,52,69.9306,30.0694,99,0.05,False
RE,cifar10,100,40,75.0473,24.9527,100,0.004,False
Random,cifar10,100,48,74.9658,25.0342,100,0.014,False
Random,cifar10,100,54,69.9916,30.0084,100,0.001,False
Random,cifar10,100,77,65.0614,34.9386,99,0.005,False
Random,cifar10,100,67,70.1047,29.8953,100,0.001,False
Random,cifar10,100,95,74.9954,25.0046,100,0.001,False
Random,cifar10,100,58,75.0109,24.9891,100,0.001,False
Random,cifar10,100,59,69.9651,30.0349,99,0.001,False
Random,cifar10,100,69,70.0417,29.9583,99,0.001,False
Random,cifar10,100,75,70.028,29.972,99,0.012,False
Random,cifar10,100,56,74.9839,25.0161,99,0.001,False
Random,cifar10,100,53,65.0941,34.9059,100,0.001,False
Random,cifar10,100,64,64.9993,35.0007,100,0.001,False
RE,cifar10,100,4,75.0015,24.9985,100,0.045,False
Random,cifar10,100,93,70.025,29.975,99,0.008,False
RE,cifar10,100,5,75.082,24.918,100,0.011,False
RE,cifar10,100,6,75.0069,24.9931,100,0.013,False
Random,cifar10,100,99,65.0365,34.9635,100,0.001,False
RE,cifar10,100,34,75.0263,24.9737,100,0.013,False
Random,cifar10,100,62,70.0341,29.9659,99,0.001,False
Random,cifar10,100,91,70.0558,29.9442,100,0.001,False
Random,cifar10,100,65,65.0598,34.9402,100,0.012,False
Random,cifar10,100,71,69.9853,30.0147,100,0.007,False
RE,cifar10,100,1,70.0678,29.9322,100,0.007,False
Random,cifar10,100,70,65.0795,34.9205,100,0.001,False
Random,cifar10,100,73,65.0678,34.9322,99,0.001,False
Random,cifar10,100,83,70.0475,29.9525,100,0.012,False
RE,cifar10,100,24,80.0663,19.9337,100,0.013,False
Random,cifar10,100,88,65.1407,34.8593,100,0.008,False
Random,cifar10,100,51,75.0473,24.9527,99,0.001,False
Random,cifar10,100,97,70.0121,29.9879,100,0.004,False
Random,cifar10,100,86,65.0839,34.9161,100,0.001,False
RE,cifar10,100,38,80.0663,19.9337,100,0.009,False
RE,cifar10,100,63,80.0663,19.9337,100,0.037,False
Random,cifar10,100,89,70.0146,29.9854,100,0.001,False
Random,cifar10,100,78,70.058,29.942,100,0.049,False
RE,cifar10,100,7,75.0112,24.9888,100,0.052,False
RE,cifar10,100,41,75.0109,24.9891,100,0.004,False
RE,cifar10,100,35,80.0663,19.9337,100,0.007,False
RE,cifar10,100,42,75.0473,24.9527,100,0.05,False
Random,cifar10,100,90,98.9577,1.0423,100,0.001,False
RE,cifar10,100,65,75.0112,24.9888,100,0.004,False
Random,cifar10,100,96,70.0253,29.9747,99,0.001,False
RE,cifar10,100,12,75.0069,24.9931,100,0.011,False
Random,cifar10,100,92,82.0162,17.9838,99,0.001,False
RE,cifar10,100,28,75.0109,24.9891,100,0.008,False
RE,cifar10,100,9,80.0663,19.9337,100,0.01,False
Random,cifar10,100,94,70.0084,29.9916,100,0.012,False
RE,cifar10,100,23,75.004,24.996,100,0.015,False
RE,cifar10,100,14,80.0663,19.9337,100,0.018,False
RE,cifar10,100,15,75.0473,24.9527,100,0.016,False
Random,cifar10,100,98,69.9578,30.0422,100,0.001,False
RE,cifar10,100,22,70.1027,29.8973,100,0.052,False
RE,cifar10,100,54,78.0293,21.9707,100,0.048,False
RE,cifar10,100,17,74.9956,25.0044,100,0.01,False
RE,cifar10,100,51,75.082,24.918,100,0.005,False
RE,cifar10,100,3,70.0928,29.9072,100,0.014,False
RE,cifar10,100,0,80.0663,19.9337,100,0.015,False
RE,cifar10,100,30,80.0663,19.9337,100,0.013,False
RE,cifar10,100,64,75.004,24.996,100,0.008,False
ORC-Tabu,cifar10,50,90,80.0663,19.9337,50,0.702,False
RE,cifar10,100,37,80.0663,19.9337,100,0.008,False
RE,cifar10,100,25,70.1049,29.8951,100,0.017,False
RE,cifar10,100,68,75.0109,24.9891,100,0.008,False
RE,cifar10,100,20,74.9839,25.0161,100,0.016,False
RE,cifar10,100,69,75.0015,24.9985,100,0.009,False
RE,cifar10,100,67,80.0663,19.9337,100,0.009,False
RE,cifar10,100,26,80.0663,19.9337,100,0.021,False
RE,cifar10,100,70,75.0069,24.9931,100,0.008,False
RE,cifar10,100,18,74.9734,25.0266,100,0.011,False
RE,cifar10,100,13,74.9292,25.0708,100,0.029,False
RE,cifar10,100,32,74.9292,25.0708,100,0.012,False
RE,cifar10,100,21,75.004,24.996,100,0.057,False
RE,cifar10,100,36,75.004,24.996,100,0.046,False
RE,cifar10,100,39,75.0112,24.9888,100,0.065,False
RE,cifar10,100,31,74.9839,25.0161,100,0.051,False
RE,cifar10,100,27,80.0663,19.9337,100,0.048,False
RE,cifar10,100,99,74.9292,25.0708,100,0.004,False
RE,cifar10,100,29,70.0487,29.9513,100,0.048,False
RE,cifar10,100,33,78.0293,21.9707,100,0.012,False
RE,cifar10,100,88,70.0606,29.9394,100,0.004,False
RE,cifar10,100,49,78.0293,21.9707,100,0.011,False
RE,cifar10,100,50,75.0015,24.9985,100,0.012,False
Tabu,cifar10,100,5,78.0293,21.9707,100,0.001,False
RE,cifar10,100,43,75.0069,24.9931,100,0.013,False
RE,cifar10,100,58,80.0663,19.9337,100,0.02,False
Tabu,cifar10,100,10,80.0663,19.9337,100,0.001,False
Tabu,cifar10,100,13,75.0015,24.9985,100,0.001,False
RE,cifar10,100,52,78.0293,21.9707,100,0.016,False
RE,cifar10,100,85,80.0663,19.9337,100,0.007,False
RE,cifar10,100,48,80.0663,19.9337,100,0.015,False
RE,cifar10,100,86,75.0263,24.9737,100,0.007,False
RE,cifar10,100,55,75.0473,24.9527,100,0.013,False
RE,cifar10,100,90,80.0663,19.9337,100,0.048,False
RE,cifar10,100,62,80.0663,19.9337,100,0.046,False
RE,cifar10,100,45,70.1459,29.8541,100,0.049,False
Tabu,cifar10,100,4,80.0663,19.9337,100,0.001,False
RE,cifar10,100,59,75.082,24.918,100,0.012,False
RE,cifar10,100,47,80.0663,19.9337,100,0.012,False
RE,cifar10,100,75,75.004,24.996,100,0.009,False
RE,cifar10,100,66,80.0663,19.9337,100,0.011,False
Tabu,cifar10,100,6,80.0663,19.9337,100,0.004,False
RE,cifar10,100,87,75.0473,24.9527,100,0.009,False
RE,cifar10,100,19,75.004,24.996,100,0.015,False
RE,cifar10,100,44,75.0263,24.9737,100,0.008,False
Tabu,cifar10,100,0,80.0663,19.9337,100,0.005,False
Tabu,cifar10,100,52,80.0663,19.9337,100,0.001,False
RE,cifar10,100,77,75.0069,24.9931,100,0.05,False
RE,cifar10,100,53,75.082,24.918,100,0.054,False
RE,cifar10,100,57,70.0285,29.9715,100,0.056,False
Tabu,cifar10,100,21,80.0663,19.9337,100,0.001,False
Tabu,cifar10,100,17,80.0663,19.9337,100,0.005,False
Tabu,cifar10,100,49,80.0663,19.9337,100,0.001,False
Tabu,cifar10,100,59,80.0663,19.9337,100,0.001,False
Tabu,cifar10,100,55,80.0663,19.9337,100,0.001,False
RE,cifar10,100,46,80.0663,19.9337,100,0.053,False
RE,cifar10,100,60,80.0663,19.9337,100,0.014,False
Tabu,cifar10,100,24,80.0663,19.9337,100,0.006,False
Tabu,cifar10,100,27,80.0663,19.9337,100,0.001,False
Tabu,cifar10,100,25,80.0663,19.9337,100,0.004,False
RE,cifar10,100,56,80.0663,19.9337,100,0.012,False
RE,cifar10,100,80,80.0663,19.9337,100,0.007,False
Tabu,cifar10,100,56,80.0663,19.9337,100,0.009,False
RE,cifar10,100,95,75.082,24.918,100,0.017,False
RE,cifar10,100,76,75.0263,24.9737,100,0.011,False
RE,cifar10,100,72,75.0764,24.9236,100,0.014,False
Tabu,cifar10,100,35,80.0663,19.9337,100,0.044,False
RE,cifar10,100,73,75.0112,24.9888,100,0.062,False
RE,cifar10,100,74,76.0475,23.9525,100,0.046,False
RE,cifar10,100,61,75.0263,24.9737,100,0.053,False
RE,cifar10,100,89,75.0473,24.9527,100,0.058,False
Tabu,cifar10,100,9,74.9734,25.0266,100,0.001,False
Tabu,cifar10,100,39,80.0663,19.9337,100,0.001,False
Tabu,cifar10,100,20,75.0109,24.9891,100,0.008,False
RE,cifar10,100,71,75.082,24.918,100,0.011,False
Tabu,cifar10,100,40,74.9954,25.0046,100,0.005,False
RE,cifar10,100,81,80.0663,19.9337,100,0.015,False
Tabu,cifar10,100,18,75.0069,24.9931,100,0.004,False
Tabu,cifar10,100,15,75.0473,24.9527,100,0.001,False
Tabu,cifar10,100,33,80.0663,19.9337,100,0.001,False
RE,cifar10,100,82,75.0109,24.9891,100,0.023,False
Tabu,cifar10,100,32,74.9956,25.0044,100,0.001,False
Tabu,cifar10,100,11,80.0663,19.9337,100,0.001,False
RE,cifar10,100,92,82.0162,17.9838,100,0.011,False
RE,cifar10,100,98,80.0663,19.9337,100,0.012,False
Tabu,cifar10,100,28,74.9954,25.0046,100,0.01,False
Tabu,cifar10,100,37,75.0109,24.9891,100,0.001,False
Tabu,cifar10,100,58,80.0663,19.9337,100,0.001,False
RE,cifar10,100,79,75.0764,24.9236,100,0.017,False
Tabu,cifar10,100,57,75.0112,24.9888,100,0.047,False
Tabu,cifar10,100,31,80.0663,19.9337,100,0.045,False
Tabu,cifar10,100,86,80.0663,19.9337,100,0.001,False
RE,cifar10,100,84,74.9734,25.0266,100,0.053,False
Tabu,cifar10,100,26,80.0663,19.9337,100,0.001,False
Tabu,cifar10,100,85,80.0663,19.9337,100,0.001,False
RE,cifar10,100,78,74.9839,25.0161,100,0.056,False
Tabu,cifar10,100,63,80.0663,19.9337,100,0.004,False
Tabu,cifar10,100,23,80.0663,19.9337,100,0.001,False
Tabu,cifar10,100,66,80.0663,19.9337,100,0.006,False
Tabu,cifar10,100,84,80.0663,19.9337,100,0.001,False
Tabu,cifar10,100,65,80.0663,19.9337,100,0.001,False
Tabu,cifar10,100,68,80.0663,19.9337,100,0.001,False
Tabu,cifar10,100,29,75.0112,24.9888,100,0.001,False
RE,cifar10,100,93,74.9839,25.0161,100,0.017,False
RE,cifar10,100,83,70.1549,29.8451,100,0.004,False
Tabu,cifar10,100,34,80.0663,19.9337,100,0.001,False
RE,cifar10,100,94,75.0112,24.9888,100,0.014,False
Tabu,cifar10,100,30,80.0663,19.9337,100,0.001,False
Tabu,cifar10,100,2,80.0663,19.9337,100,0.001,False
Tabu,cifar10,100,7,74.9954,25.0046,100,0.01,False
RE,cifar10,100,96,75.0112,24.9888,100,0.022,False
RE,cifar10,100,97,80.0663,19.9337,100,0.016,False
Tabu,cifar10,100,3,80.0663,19.9337,100,0.001,False
Tabu,cifar10,100,12,80.0663,19.9337,100,0.001,False
Tabu,cifar10,100,19,80.0663,19.9337,100,0.001,False
Tabu,cifar10,100,16,75.0015,24.9985,100,0.001,False
Tabu,cifar10,100,8,80.0663,19.9337,100,0.001,False
Tabu,cifar10,100,22,75.0088,24.9912,100,0.001,False
Tabu,cifar10,100,45,80.0663,19.9337,100,0.045,False
Tabu,cifar10,100,73,80.0663,19.9337,100,0.041,False
Tabu,cifar10,100,48,80.0663,19.9337,100,0.043,False
Tabu,cifar10,100,61,74.9839,25.0161,100,0.001,False
Tabu,cifar10,100,77,78.0293,21.9707,100,0.001,False
Tabu,cifar10,100,78,74.9935,25.0065,100,0.001,False
RE,cifar10,100,91,74.9632,25.0368,100,0.012,False
Tabu,cifar10,100,46,80.0663,19.9337,100,0.011,False
Tabu,cifar10,100,1,80.0663,19.9337,100,0.001,False
Tabu,cifar10,100,51,80.0663,19.9337,100,0.001,False
Tabu,cifar10,100,83,80.0663,19.9337,100,0.005,False
Tabu,cifar10,100,53,80.0663,19.9337,100,0.001,False
Tabu,cifar10,100,82,80.0663,19.9337,100,0.004,False
Tabu,cifar10,100,14,80.0663,19.9337,100,0.018,False
Tabu,cifar10,100,38,80.0663,19.9337,100,0.001,False
Tabu,cifar10,100,44,75.082,24.918,100,0.001,False
Tabu,cifar10,100,60,75.0088,24.9912,100,0.008,False
Tabu,cifar10,100,89,75.0263,24.9737,100,0.001,False
Tabu,cifar10,100,91,80.0663,19.9337,100,0.005,False
Tabu,cifar10,100,42,80.0663,19.9337,100,0.001,False
Tabu,cifar10,100,54,80.0663,19.9337,100,0.001,False
Tabu,cifar10,100,50,74.9839,25.0161,100,0.001,False
Tabu,cifar10,100,90,80.0663,19.9337,100,0.003,False
Tabu,cifar10,100,36,80.0663,19.9337,100,0.011,False
Tabu,cifar10,100,69,80.0663,19.9337,100,0.001,False
Tabu,cifar10,100,98,80.0663,19.9337,100,0.001,False
Tabu,cifar10,100,74,74.9839,25.0161,100,0.001,False
Tabu,cifar10,100,47,80.0663,19.9337,100,0.007,False
Tabu,cifar10,100,62,80.0663,19.9337,100,0.001,False
Tabu,cifar10,100,64,80.0663,19.9337,100,0.013,False
Tabu,cifar10,100,43,75.0263,24.9737,100,0.001,False
Tabu,cifar10,100,75,89.9837,10.0163,100,0.001,False
Tabu,cifar10,100,71,80.0663,19.9337,100,0.001,False
Tabu,cifar10,100,41,80.0663,19.9337,100,0.001,False
Tabu,cifar10,100,70,75.0088,24.9912,100,0.001,False
Tabu,cifar10,100,79,80.0663,19.9337,100,0.001,False
Tabu,cifar10,100,67,75.0473,24.9527,100,0.001,False
Tabu,cifar10,100,80,80.0663,19.9337,100,0.005,False
Tabu,cifar10,100,72,75.004,24.996,100,0.001,False
Tabu,cifar10,100,81,75.0473,24.9527,100,0.001,False
Tabu,cifar10,100,88,80.0663,19.9337,100,0.001,False
Tabu,cifar10,100,87,75.0088,24.9912,100,0.001,False
Tabu,cifar10,100,95,75.0473,24.9527,100,0.052,False
Tabu,cifar10,100,94,75.0764,24.9236,100,0.048,False
Tabu,cifar10,100,93,74.9954,25.0046,100,0.001,False
Tabu,cifar10,100,96,80.0663,19.9337,100,0.008,False
Tabu,cifar10,100,76,80.0663,19.9337,100,0.001,False
Tabu,cifar10,100,99,75.004,24.996,100,0.001,False
Tabu,cifar10,100,92,98.9577,1.0423,100,0.001,False
Tabu,cifar10,100,97,80.0663,19.9337,100,0.001,False
ORC-RE,cifar10,100,37,75.004,24.996,100,4.619,False
ORC-Tabu,cifar10,100,0,80.0663,19.9337,100,0.001,False
ORC-Tabu,cifar10,100,1,80.0663,19.9337,100,0.001,False
ORC-Tabu,cifar10,100,2,80.0663,19.9337,100,0.001,False
ORC-Tabu,cifar10,100,3,80.0663,19.9337,100,0.005,False
ORC-Tabu,cifar10,100,4,80.0663,19.9337,100,0.001,False
ORC-Tabu,cifar10,100,5,78.0293,21.9707,100,0.012,False
ORC-RE,cifar10,100,43,80.0663,19.9337,100,6.974,False
ORC-Tabu,cifar10,100,6,80.0663,19.9337,100,0.001,False
ORC-Tabu,cifar10,100,7,74.9954,25.0046,100,0.001,False
ORC-RE,cifar10,100,51,80.0663,19.9337,100,8.794,False
ORC-RE,cifar10,100,21,80.0663,19.9337,100,9.224,False
ORC-RE,cifar10,100,69,78.0293,21.9707,100,8.985,False
ORC-Tabu,cifar10,100,10,80.0663,19.9337,100,0.001,False
ORC-Tabu,cifar10,100,9,74.9734,25.0266,100,0.056,False
ORC-Tabu,cifar10,100,11,80.0663,19.9337,100,0.001,False
ORC-RE,cifar10,100,98,75.0473,24.9527,100,8.798,False
ORC-Tabu,cifar10,100,12,80.0663,19.9337,100,0.001,False
ORC-Tabu,cifar10,100,13,75.0015,24.9985,100,0.001,False
ORC-RE,cifar10,100,56,75.0015,24.9985,100,9.269,False
ORC-Tabu,cifar10,100,8,80.0663,19.9337,100,1.584,False
ORC-RE,cifar10,100,11,75.0112,24.9888,100,9.677,False
ORC-RE,cifar10,100,99,78.0293,21.9707,100,9.021,False
ORC-RE,cifar10,100,94,80.0663,19.9337,100,9.275,False
ORC-Tabu,cifar10,100,15,75.0473,24.9527,100,0.008,False
ORC-Tabu,cifar10,100,21,80.0663,19.9337,100,0.001,False
ORC-Tabu,cifar10,100,18,75.0069,24.9931,100,0.001,False
ORC-Tabu,cifar10,100,19,80.0663,19.9337,100,0.001,False
ORC-Tabu,cifar10,100,17,80.0663,19.9337,100,0.008,False
ORC-Tabu,cifar10,100,22,75.0088,24.9912,100,0.001,False
ORC-Tabu,cifar10,100,16,75.0015,24.9985,100,0.001,False
ORC-Tabu,cifar10,100,25,80.0663,19.9337,100,0.001,False
ORC-RE,cifar10,100,73,80.0663,19.9337,100,9.697,False
ORC-Tabu,cifar10,100,29,75.0112,24.9888,100,0.001,False
ORC-Tabu,cifar10,100,23,80.0663,19.9337,100,0.001,False
ORC-Tabu,cifar10,100,27,80.0663,19.9337,100,0.001,False
ORC-Tabu,cifar10,100,26,80.0663,19.9337,100,0.005,False
ORC-Tabu,cifar10,100,31,80.0663,19.9337,100,0.001,False
ORC-Tabu,cifar10,100,28,74.9954,25.0046,100,0.004,False
ORC-Tabu,cifar10,100,33,80.0663,19.9337,100,0.04,False
ORC-RE,cifar10,100,55,80.0663,19.9337,100,10.458,False
ORC-Tabu,cifar10,100,14,80.0663,19.9337,100,0.012,False
ORC-Tabu,cifar10,100,30,80.0663,19.9337,100,0.001,False
ORC-Tabu,cifar10,100,20,75.0109,24.9891,100,0.001,False
ORC-RE,cifar10,100,48,80.0663,19.9337,100,10.38,False
ORC-Tabu,cifar10,100,37,75.0109,24.9891,100,0.001,False
ORC-Tabu,cifar10,100,34,80.0663,19.9337,100,0.001,False
ORC-Tabu,cifar10,100,32,74.9956,25.0044,100,0.001,False
ORC-Tabu,cifar10,100,36,80.0663,19.9337,100,0.001,False
ORC-RE,cifar10,100,75,75.004,24.996,100,10.599,False
ORC-Tabu,cifar10,100,39,80.0663,19.9337,100,0.001,False
ORC-Tabu,cifar10,100,38,80.0663,19.9337,100,0.001,False
ORC-Tabu,cifar10,100,40,74.9954,25.0046,100,0.001,False
ORC-Tabu,cifar10,100,45,80.0663,19.9337,100,0.001,False
ORC-Tabu,cifar10,100,44,75.082,24.918,100,0.001,False
ORC-Tabu,cifar10,100,46,80.0663,19.9337,100,0.001,False
ORC-Tabu,cifar10,100,50,74.9839,25.0161,100,0.001,False
ORC-RE,cifar10,100,17,75.0473,24.9527,100,10.912,False
ORC-Tabu,cifar10,100,48,80.0663,19.9337,100,0.001,False
ORC-Tabu,cifar10,100,42,80.0663,19.9337,100,0.001,False
ORC-Tabu,cifar10,100,49,80.0663,19.9337,100,0.001,False
ORC-RE,cifar10,100,81,80.0663,19.9337,100,10.609,False
ORC-Tabu,cifar10,100,51,80.0663,19.9337,100,0.001,False
ORC-Tabu,cifar10,100,53,80.0663,19.9337,100,0.001,False
ORC-Tabu,cifar10,100,35,80.0663,19.9337,100,0.415,False
ORC-RE,cifar10,100,25,80.0663,19.9337,100,10.989,False
ORC-RE,cifar10,100,33,78.0293,21.9707,100,11.156,False
ORC-Tabu,cifar10,100,47,80.0663,19.9337,100,0.009,False
ORC-Tabu,cifar10,100,24,80.0663,19.9337,100,0.88,False
ORC-RE,cifar10,100,82,74.9292,25.0708,100,10.861,False
ORC-Tabu,cifar10,100,64,80.0663,19.9337,100,0.001,False
ORC-Tabu,cifar10,100,41,80.0663,19.9337,100,0.001,False
ORC-Tabu,cifar10,100,54,80.0663,19.9337,100,0.001,False
ORC-RE,cifar10,100,49,75.0473,24.9527,100,11.195,False
ORC-Tabu,cifar10,100,55,80.0663,19.9337,100,0.001,False
